DILIrank_ID, logP, logS, PhysiologicalCharge, HydrogenAcceptor, HydrogenDonor, PolarSurfaceArea(A2), RotatableBondCount, Polarizability(A3), NumberofRings, Refractivity(m3.mol-1),Bioavailability, Rule of Five, Ghose Filter, Veber's Rule, MDDR-like Rule, Water Solubility(mg/mL), pKa(StrongestAcidic), pKa(StrongestBasic)
benzbromarone,1.7887401573160098,-0.8352265605802627,-1.2572796512511317,-0.43456900734806153,-0.24733291370738936,-0.24139564070762215,-0.24973064400983552,0.055489799007492326,0.3564399957195096,0.0603379498968853,0.5912901657818908,-1.3894647332328949,0.9806878371223849,-0.4679906838130684,-0.49215295678475035,-0.14736944531837445,-0.4047045792690156,-1.3613316115956564
benziodarone,1.922526498934583,-0.8881678689445643,-1.2572796512511317,-0.43456900734806153,-0.24733291370738936,-0.24139564070762215,-0.24973064400983552,0.18343411147117925,0.3564399957195096,0.202440701508525,-1.691217033311645,-1.3894647332328949,-1.0196924670079341,-0.4679906838130684,-0.49215295678475035,-0.14735443661244893,-0.31666454681499223,-1.2125229527061376
bromfenac,0.5846630827488539,-0.782285252215961,-1.2572796512511317,-0.057960018481545965,-0.006376289498562286,-0.007844308085421366,-0.1379434854069291,-0.11917403566847144,-0.1951201700705936,-0.08956312344953965,0.5912901657818908,0.7197016060085817,0.9806878371223849,-0.4679906838130684,-0.49215295678475035,-0.14737882575957792,-0.6336086636494764,-0.3587332723275228
cinchophen,0.7805645115474785,-0.46463740203014997,-1.2572796512511317,-0.24626451291480375,-0.24733291370738936,-0.24334515099662216,-0.36151780261274197,-0.22116305801422653,0.3564399957195096,-0.1918077861945001,0.5912901657818908,0.7197016060085817,0.9806878371223849,-0.4679906838130684,-0.49215295678475035,-0.1469492015524594,-0.6758678792274078,-0.4201168441194493
cyclofenil,1.9034141644176439,-1.4705222609518844,-0.1722714906762368,-0.43456900734806153,-0.4882895379162164,-0.22455187181066208,0.08563083179888376,0.2212982994079265,0.3564399957195096,0.3221387509932426,0.5912901657818908,0.7197016060085817,0.9806878371223849,-0.4679906838130684,2.0318886358684694,-0.14760035425903884,-2.5018181523238527,-1.9193640824313523
fipexide,0.5607726646026803,-0.2528721685729428,-0.1722714906762368,0.1303444759517118,-0.4882895379162164,-0.2351572077828221,-0.026156326804022675,0.20328227450253872,0.9080001615096127,0.17285659207021323,0.5912901657818908,0.7197016060085817,0.9806878371223849,-0.4679906838130684,-0.49215295678475035,-0.14448214551594935,1.6114121639281196,0.4783154339260211
iproniazid,-0.8392058387631005,0.2765409150700752,-0.1722714906762368,-0.24626451291480375,-0.006376289498562286,-0.213478653369142,-0.24973064400983552,-0.44712676021739645,-0.7466803358606967,-0.32846409088025824,0.5912901657818908,0.7197016060085817,0.9806878371223849,-0.4679906838130684,-0.49215295678475035,-0.1349703781356405,1.1007799756947843,0.05607086432701117
lumiracoxib,1.3300441289094742,-0.9411091773088663,-1.2572796512511317,-0.24626451291480375,-0.006376289498562286,-0.2500514663907822,-0.1379434854069291,-0.16192392527447652,-0.1951201700705936,-0.14340867828496076,0.5912901657818908,0.7197016060085817,0.9806878371223849,-0.4679906838130684,-0.49215295678475035,-0.14751221563349112,-0.5807846441770623,-1.007911046733049
mebanazine,-0.2562796359964615,0.9647779238059986,-0.1722714906762368,-0.43456900734806153,-0.006376289498562286,-0.3380133706304625,-0.36151780261274197,-0.5552229096497238,-0.7466803358606967,-0.4154834588096858,0.5912901657818908,0.7197016060085817,-1.0196924670079341,2.136794672603855,-0.49215295678475035,0.051250140635455174,-0.36596696498924536,0.33694720798097816
moxisylyte,0.6897809225920184,0.06477568161286806,0.9127366698986581,-0.24626451291480375,-0.4882895379162164,-0.3323987809981424,0.19741799040179017,-0.04405637250363384,-0.7466803358606967,-0.0816410188300754,0.5912901657818908,0.7197016060085817,0.9806878371223849,2.136794672603855,-0.49215295678475035,-0.13999829462069527,0.24327005959259632,0.9805446576781472
nialamide,-0.5381865701213115,-0.30581347693724464,-0.1722714906762368,-0.057960018481545965,0.23458033471026477,0.013444344270458736,0.19741799040179017,-0.0538277758421493,-0.1951201700705936,0.07940051413747103,0.5912901657818908,0.7197016060085817,0.9806878371223849,-0.4679906838130684,-0.49215295678475035,-0.14597738784378092,1.099019175045704,-0.020193573353867216
niperotidine,-0.16549604704100135,-0.5705200187587537,0.9127366698986581,0.5069534648182273,-0.006376289498562286,0.16098328294197922,0.7563537834163223,0.3996264103358337,0.3564399957195096,0.4584237070249634,0.5912901657818908,0.7197016060085817,0.9806878371223849,-0.4679906838130684,2.0318886358684694,-0.14679161014024128,0.06895079533363013,0.7963939423023678
nomifensine,0.5559945809734453,0.01183437324856621,0.9127366698986581,-0.43456900734806153,-0.24733291370738936,-0.4065581523917026,-0.4733049612156484,-0.19154349164435158,0.3564399957195096,-0.1276882519307113,0.5912901657818908,0.7197016060085817,0.9806878371223849,2.136794672603855,-0.49215295678475035,-0.1416492522725043,0.2591172654343208,0.9972856318032184
oxyphenisatin,0.9573536058291641,-0.782285252215961,-0.1722714906762368,-0.24626451291480375,0.23458033471026477,-0.09229709380490163,-0.36151780261274197,-0.0232921404092885,0.9080001615096127,0.0766772906745302,0.5912901657818908,0.7197016060085817,0.9806878371223849,-0.4679906838130684,-0.49215295678475035,-0.1473807018478186,0.3119412849067347,-1.7705554235418335
pemoline,-0.6003016573013632,0.32948222343437705,-0.1722714906762368,-0.057960018481545965,-0.24733291370738936,-0.1303515346461817,-0.4733049612156484,-0.5127783763980472,-0.1951201700705936,-0.5173567729006088,0.5912901657818908,0.7197016060085817,0.9806878371223849,-0.4679906838130684,-0.49215295678475035,-0.12924830900152967,1.3279232594261645,-0.470339766494662
perhexiline,1.9559730843392265,-2.1587592696878075,0.9127366698986581,-0.6228735017813193,-0.24733291370738936,-0.5409184015095831,-0.1379434854069291,0.072895111204223,0.3564399957195096,-0.0032864528281869028,0.5912901657818908,-1.3894647332328949,0.9806878371223849,2.136794672603855,-0.49215295678475035,-0.14761470258190365,0.5584533757780002,1.313504031943446
phenoxypropazine,-0.19416454881640974,0.8059539987130933,-0.1722714906762368,-0.24626451291480375,-0.006376289498562286,-0.2660374507605822,-0.1379434854069291,-0.463005290642484,-0.7466803358606967,-0.3419564253102833,0.5912901657818908,0.7197016060085817,0.9806878371223849,-0.4679906838130684,-0.49215295678475035,-0.03448709196417279,-0.34483735720027975,0.35926850681440603
pirprofen,0.9716878567168684,0.32948222343437705,-1.2572796512511317,-0.24626451291480375,-0.24733291370738936,-0.3185962481520224,-0.24973064400983552,-0.2397897956282716,-0.1951201700705936,-0.22250594159492407,0.5912901657818908,0.7197016060085817,0.9806878371223849,-0.4679906838130684,-0.49215295678475035,-0.12491454516553097,-0.5561334350899358,-0.87770347020472
sulfathiazole,-0.42829064664891237,0.2765409150700752,-1.2572796512511317,-0.057960018481545965,-0.006376289498562286,0.028728504936218736,-0.36151780261274197,-0.3014717792026504,-0.1951201700705936,-0.3122485329872923,0.5912901657818908,0.7197016060085817,0.9806878371223849,-0.4679906838130684,-0.49215295678475035,-0.13033644018113105,-0.08423886113637058,-0.27502840170216836
tilbroquinol,0.637222002670436,0.01183437324856621,-0.1722714906762368,-0.43456900734806153,-0.24733291370738936,-0.3764577135295426,-0.5850921198185548,-0.41017864134363496,-0.1951201700705936,-0.4069424397668259,0.5912901657818908,0.7197016060085817,0.9806878371223849,2.136794672603855,-0.49215295678475035,-0.14200570903823578,0.075993997929952,0.17511779143862632
tolrestat,0.7041151734797225,-0.9411091773088663,-1.2572796512511317,-0.24626451291480375,-0.24733291370738936,-0.24662032828214214,-0.026156326804022675,-0.05352241948782076,-0.1951201700705936,0.004883217560635554,0.5912901657818908,0.7197016060085817,0.9806878371223849,-0.4679906838130684,-0.49215295678475035,-0.14747263017161252,-0.6089574545623498,-1.2125229527061376
ximelagatran,-0.20372071607487924,-0.46463740203014997,-0.1722714906762368,0.5069534648182273,0.4755369589190918,0.5065144865643403,0.6445666248134159,0.5593277836496956,0.3564399957195096,0.48367541549950555,0.5912901657818908,0.7197016060085817,0.9806878371223849,-0.4679906838130684,2.0318886358684694,-0.1460299183145203,0.3929381147644363,0.36484883152276304
zimelidine,0.7710083442890091,-0.6234613271230552,0.9127366698986581,-0.43456900734806153,-0.4882895379162164,-0.5089464327699831,-0.1379434854069291,-0.08833304388128198,-0.1951201700705936,0.07977186279150843,0.5912901657818908,0.7197016060085817,0.9806878371223849,2.136794672603855,-0.49215295678475035,-0.1471668277883797,0.21333644855822836,0.9489228176641245
fialuridine,-0.8153154206169269,0.9118366154416968,-0.1722714906762368,0.1303444759517118,0.23458033471026477,0.13805704194333906,-0.36151780261274197,-0.22696482874647012,-0.1951201700705936,-0.2881108704748623,0.5912901657818908,0.7197016060085817,-1.0196924670079341,-0.4679906838130684,-0.49215295678475035,0.285761170721965,0.1922068407692629,-1.2125229527061376
tasosartan,0.618109668153497,-0.6234613271230552,-0.1722714906762368,0.3186489703849696,-0.24733291370738936,0.14936420161953912,-0.1379434854069291,0.3208444709190529,1.459560327299716,0.5336837009098738,0.5912901657818908,0.7197016060085817,-1.0196924670079341,-0.4679906838130684,-0.49215295678475035,-0.14700548419968018,-0.0014812306295884886,-0.1355202839932444
acitretin,1.6358414811804982,-1.523463569316186,-1.2572796512511317,-0.24626451291480375,-0.24733291370738936,-0.2718859816275822,0.08563083179888376,0.14373778540846008,-0.7466803358606967,0.2064017538182572,0.5912901657818908,-1.3894647332328949,0.9806878371223849,-0.4679906838130684,-0.49215295678475035,-0.1476062451761146,-0.4223125857598204,-1.547342435207555
amiodarone,2.6105705415443863,-1.1528744107660733,0.9127366698986581,-0.24626451291480375,-0.4882895379162164,-0.30190844007818235,0.6445666248134159,0.7007077757038412,0.3564399957195096,0.7124261863865358,-1.691217033311645,-1.3894647332328949,-1.0196924670079341,-0.4679906838130684,2.0318886358684694,-0.14752591107764818,0.18692443882202162,0.92102119412234
bosentan,1.1484769509985537,-0.994050485673168,-1.2572796512511317,0.883562453684743,-0.006376289498562286,0.5010558577551404,0.5327794662105094,0.7346023310343167,0.9080001615096127,0.9799210001781329,0.5912901657818908,-1.3894647332328949,-1.0196924670079341,-0.4679906838130684,2.0318886358684694,-0.14744561450094656,-0.28320933448246344,-0.7344751360235581
cytarabine,-1.8999404044532144,1.155366633917485,-0.1722714906762368,0.5069534648182273,0.4755369589190918,0.3681772364569,-0.36151780261274197,-0.3549091412101568,-0.1951201700705936,-0.4079327028442589,0.5912901657818908,0.7197016060085817,-1.0196924670079341,-0.4679906838130684,-0.49215295678475035,0.6741114365452252,0.9053311036468524,-0.7567964348569859
danazol,0.8809042677614082,-0.729343943851659,-0.1722714906762368,-0.43456900734806153,-0.24733291370738936,-0.27399145273970227,-0.5850921198185548,0.1443484981171174,1.459560327299716,0.13671198974390777,0.5912901657818908,0.7197016060085817,0.9806878371223849,-0.4679906838130684,-0.49215295678475035,-0.14728502134754332,1.792774630783408,-0.607987775967467
dantrolene,-0.06037820719783693,-0.3587547853015465,-0.1722714906762368,0.1303444759517118,-0.24733291370738936,0.2858299218495396,-0.1379434854069291,-0.11642582847951398,0.3564399957195096,-0.11914723288785144,0.5912901657818908,0.7197016060085817,0.9806878371223849,-0.4679906838130684,-0.49215295678475035,-0.14610496184414798,0.14466522324409034,-0.8963045525659099
deferasirox,1.0672495293015631,-0.5705200187587537,-1.2572796512511317,0.3186489703849696,0.23458033471026477,0.21112468757505934,-0.1379434854069291,0.143127072699803,0.9080001615096127,0.4682025549146145,0.5912901657818908,0.7197016060085817,0.9806878371223849,-0.4679906838130684,-0.49215295678475035,-0.14697171461134773,-0.5033094156175218,-0.6191484253841809
felbamate,-0.5811893227844243,0.22359960670577336,-0.1722714906762368,-0.43456900734806153,-0.006376289498562286,0.18125818994757925,0.19741799040179017,-0.3149074587931092,-0.7466803358606967,-0.34542234608129885,0.5912901657818908,0.7197016060085817,0.9806878371223849,-0.4679906838130684,-0.49215295678475035,-0.13369463813196988,1.333205661373406,2.1319516558358003
flutamide,0.3696493194332902,-0.9411091773088663,-0.1722714906762368,-0.24626451291480375,-0.24733291370738936,-0.0504995932087415,-0.1379434854069291,-0.32467886213162467,-0.7466803358606967,-0.29801350124919257,0.5912901657818908,0.7197016060085817,0.9806878371223849,-0.4679906838130684,-0.49215295678475035,-0.14750902628348195,1.0145007438898412,-1.3427305292344665
isoniazid,-1.188005943697237,1.234778596463938,-0.1722714906762368,-0.24626451291480375,-0.006376289498562286,-0.10438405759670165,-0.4733049612156484,-0.629729860105904,-0.7466803358606967,-0.6193538698762109,0.5912901657818908,0.7197016060085817,-1.0196924670079341,-0.4679906838130684,-0.49215295678475035,0.5071395831236302,1.0919759724493818,-0.03135422277058115
ketoconazole,1.205813954549371,-0.994050485673168,-0.1722714906762368,0.3186489703849696,-0.4882895379162164,-0.09619611438290164,0.19741799040179017,0.6411632866097625,1.459560327299716,0.6260257328805037,0.5912901657818908,-1.3894647332328949,-1.0196924670079341,-0.4679906838130684,2.0318886358684694,-0.14744054906269669,-0.11593327281981895,0.6010825775098743
lapatinib,1.6262853139220286,-0.782285252215961,0.9127366698986581,0.5069534648182273,-0.006376289498562286,0.19459284032433924,0.6445666248134159,0.8353699279627572,1.459560327299716,0.8036541723950534,-1.691217033311645,-1.3894647332328949,-1.0196924670079341,-0.4679906838130684,2.0318886358684694,-0.14719684520023077,1.5110465269305333,0.6847874481352286
leflunomide,0.3553150685455861,-0.30581347693724464,-0.1722714906762368,-0.43456900734806153,-0.24733291370738936,-0.204822827685982,-0.24973064400983552,-0.32742706932058213,-0.1951201700705936,-0.2888535677829371,0.5912901657818908,0.7197016060085817,0.9806878371223849,-0.4679906838130684,-0.49215295678475035,-0.146031794402761,0.5285197647436323,-0.738195352495796
methotrexate,-1.283567616281932,-0.2528721685729428,-2.3422878118260266,1.4484759369845164,0.7164935831279189,1.007070748367982,0.42099230760760303,0.3269515980056249,0.3564399957195096,0.3925712123756668,-1.691217033311645,-1.3894647332328949,0.9806878371223849,-0.4679906838130684,2.0318886358684694,-0.14440710198632165,-0.7040406896126952,-0.13180006752100643
mexiletine,0.1880821415223699,0.22359960670577336,0.9127366698986581,-0.43456900734806153,-0.24733291370738936,-0.3598478858672625,-0.24973064400983552,-0.38666620206033203,-0.7466803358606967,-0.4026100388030564,0.5912901657818908,0.7197016060085817,0.9806878371223849,2.136794672603855,-0.49215295678475035,-0.13752185814298173,0.3718085069754705,1.1163325589148334
nefazodone,0.9239070204245209,-0.46463740203014997,0.9127366698986581,0.1303444759517118,-0.4882895379162164,-0.23219395214354213,0.5327794662105094,0.5501670930198375,0.9080001615096127,0.5555932714980795,0.5912901657818908,0.7197016060085817,-1.0196924670079341,-0.4679906838130684,2.0318886358684694,-0.14630570328590203,-0.05606605075108308,0.6643262575379197
nevirapine,-0.012597370905489425,-0.2528721685729428,-0.1722714906762368,-0.057960018481545965,-0.24733291370738936,-0.18150668462954195,-0.4733049612156484,-0.18421493914046494,0.9080001615096127,-0.12397476539033746,0.5912901657818908,0.7197016060085817,0.9806878371223849,-0.4679906838130684,-0.49215295678475035,-0.14564532022517843,0.5214765621473102,0.28672428560576546
oxandrolone,0.7566740934013046,-0.729343943851659,-0.1722714906762368,-0.43456900734806153,-0.24733291370738936,-0.2718859816275822,-0.5850921198185548,0.04449697025166245,0.9080001615096127,-0.03398460822861089,0.5912901657818908,0.7197016060085817,0.9806878371223849,-0.4679906838130684,-0.49215295678475035,-0.14735256052420823,-1.3977961453503995,-0.7530762183847478
oxymetholone,0.6658905044458445,-0.5705200187587537,-0.1722714906762368,-0.24626451291480375,-0.006376289498562286,-0.18610752891158194,-0.5850921198185548,0.15289847603831844,0.9080001615096127,0.08794153318033089,0.5912901657818908,0.7197016060085817,0.9806878371223849,-0.4679906838130684,-0.49215295678475035,-0.14696045808190356,0.25735646478524005,-0.7530762183847478
pazopanib,0.8665700168737038,-0.5705200187587537,-0.1722714906762368,0.5069534648182273,-0.006376289498562286,0.29347200218241964,-0.026156326804022675,0.35351760083221373,0.9080001615096127,0.553117613804497,0.5912901657818908,0.7197016060085817,-1.0196924670079341,-0.4679906838130684,-0.49215295678475035,-0.14680286666968542,0.5285197647436323,0.28858439384188456
pentostatin,-1.8043787318685194,0.8059539987130933,0.9127366698986581,0.5069534648182273,0.4755369589190918,0.23966551820601942,-0.36151780261274197,-0.22879696687244172,0.3564399957195096,-0.27870337123924843,0.5912901657818908,0.7197016060085817,-1.0196924670079341,-0.4679906838130684,-0.49215295678475035,0.05312622887614725,0.9951319367499563,0.8949796788166741
propylthiouracil,-0.11771521074865383,0.17065829834147153,-0.1722714906762368,-0.6228735017813193,-0.006376289498562286,-0.31399540386998237,-0.36151780261274197,-0.4898766498234016,-0.7466803358606967,-0.47774624980328756,0.5912901657818908,0.7197016060085817,0.9806878371223849,-0.4679906838130684,-0.49215295678475035,-0.13887264167628002,0.1200140141569637,-1.156719705622568
stavudine,-1.1975621109557066,1.155366633917485,-0.1722714906762368,-0.057960018481545965,-0.006376289498562286,-0.019697330642541373,-0.36151780261274197,-0.3817805003910744,-0.1951201700705936,-0.3982776378392869,0.5912901657818908,0.7197016060085817,0.9806878371223849,-0.4679906838130684,-0.49215295678475035,0.6122005246023866,0.4475229348859306,-1.2125229527061376
sunitinib,0.6993370898504879,-0.6234613271230552,0.9127366698986581,-0.24626451291480375,0.23458033471026477,-0.03248611813838142,0.19741799040179017,0.32023375821039557,0.3564399957195096,0.35617904428000297,0.5912901657818908,0.7197016060085817,0.9806878371223849,-0.4679906838130684,2.0318886358684694,-0.14703737769977196,0.7134038328970815,1.027047363581122
tolcapone,0.4078739884671682,-0.41169609366584836,-1.2572796512511317,0.1303444759517118,-0.006376289498562286,0.17119871685633917,-0.24973064400983552,-0.2257434033291556,-0.1951201700705936,-0.17992462926530378,0.5912901657818908,0.7197016060085817,0.9806878371223849,-0.4679906838130684,-0.49215295678475035,-0.14654771866895133,-0.3941397753745329,-1.844959752986593
valproic acid,0.36487123580405556,0.5941887652558859,-1.2572796512511317,-0.43456900734806153,-0.24733291370738936,-0.3438619014974625,-0.026156326804022675,-0.5139998018153616,-1.2982405016507998,-0.584818445050734,0.5912901657818908,0.7197016060085817,-1.0196924670079341,2.136794672603855,-0.49215295678475035,-0.10333953039757206,-0.3994221773217743,0.30160515149471734
zidovudine,-0.8965428423139176,0.9118366154416968,-0.1722714906762368,0.3186489703849696,-0.006376289498562286,0.20979902057853933,-0.24973064400983552,-0.27185221283277544,-0.1951201700705936,-0.3193041574140027,0.5912901657818908,0.7197016060085817,0.9806878371223849,-0.4679906838130684,-0.49215295678475035,0.15818717035490365,0.44928373553501133,-1.2125229527061376
maraviroc,1.205813954549371,-0.9411091773088663,0.9127366698986581,-0.057960018481545965,-0.24733291370738936,-0.14306234173046184,0.3092051490046966,0.677500692774867,1.459560327299716,0.6855653004111646,0.5912901657818908,-1.3894647332328949,-1.0196924670079341,-0.4679906838130684,2.0318886358684694,-0.14741634752439176,1.1571255964653593,1.1405139659843804
tipranavir,2.1566525967670858,-1.8940527278662986,-1.2572796512511317,0.1303444759517118,-0.006376289498562286,0.1886663290457793,0.6445666248134159,0.8255985246242418,0.9080001615096127,0.8302674926010661,-1.691217033311645,-1.3894647332328949,-1.0196924670079341,-0.4679906838130684,2.0318886358684694,-0.14761136689701168,-0.26207972669349777,-1.268326199789707
abacavir,-0.5572989046382506,0.2765409150700752,-0.1722714906762368,0.3186489703849696,0.23458033471026477,0.15973559635701914,-0.1379434854069291,-0.10390621795204104,0.9080001615096127,-0.060350362665265264,0.5912901657818908,0.7197016060085817,0.9806878371223849,-0.4679906838130684,-0.49215295678475035,-0.12491454516553097,1.408920089283866,0.4187919703702135
acarbose,-2.1388445859149514,1.1341901105717642,0.9127366698986581,2.766607398017321,2.8851032010073623,1.9309046841193047,0.8681409420192288,0.8634627125609893,0.3564399957195096,0.6377851069250211,-1.691217033311645,-1.3894647332328949,-1.0196924670079341,-0.4679906838130684,2.0318886358684694,1.8785600870695394,0.7785534569130587,0.6531656081212059
acetaminophen,-0.605079740930598,0.7000713819844896,-0.1722714906762368,-0.43456900734806153,-0.006376289498562286,-0.2500514663907822,-0.4733049612156484,-0.5591925422559957,-0.7466803358606967,-0.5520159806107648,0.5912901657818908,0.7197016060085817,-1.0196924670079341,-0.4679906838130684,-0.49215295678475035,-0.06975755088918385,0.36124370308098797,-1.4729381057627957
acetazolamide,-1.0351072675617252,0.5412474568915843,-1.2572796512511317,0.1303444759517118,-0.006376289498562286,0.2623578179699796,-0.36151780261274197,-0.4480428292803823,-0.7466803358606967,-0.4968088140438734,0.5912901657818908,0.7197016060085817,-1.0196924670079341,-0.4679906838130684,-0.49215295678475035,-0.09527235096259613,-0.08423886113637058,-1.268326199789707
albendazole,0.6897809225920184,-0.6234613271230552,-0.1722714906762368,-0.24626451291480375,-0.006376289498562286,-0.11218209875270167,-0.026156326804022675,-0.13841148599117373,-0.1951201700705936,-0.17930571484190802,0.5912901657818908,0.7197016060085817,0.9806878371223849,-0.4679906838130684,-0.49215295678475035,-0.1471874647590273,0.3700477063263901,0.1397757349523655
allopurinol,-1.0446634348201946,1.1288959797353342,-0.1722714906762368,-0.057960018481545965,-0.006376289498562286,-0.05229314267462153,-0.5850921198185548,-0.6758386696095239,-0.1951201700705936,-0.6500520252766349,0.5912901657818908,0.7197016060085817,-1.0196924670079341,-0.4679906838130684,-0.49215295678475035,0.26512420007435206,0.18692443882202162,-0.4219769523555683
atomoxetine,1.0385810275261549,-0.994050485673168,0.9127366698986581,-0.43456900734806153,-0.24733291370738936,-0.46894248163970287,0.08563083179888376,-0.12344902462907198,-0.1951201700705936,-0.0997133199932283,0.5912901657818908,0.7197016060085817,0.9806878371223849,2.136794672603855,-0.49215295678475035,-0.1475420454365181,0.4211109251497238,1.1684155895261652
atorvastatin,1.1771454527739627,-1.6293461860447898,-1.2572796512511317,0.1303444759517118,0.4755369589190918,0.23701418421297948,0.7563537834163223,0.7804057841836078,0.9080001615096127,0.8752006797395898,-1.691217033311645,-1.3894647332328949,-1.0196924670079341,-0.4679906838130684,2.0318886358684694,-0.14760339352198876,-0.5420470298972921,-1.156719705622568
azathioprine,-0.44740298116585137,0.2765409150700752,-0.1722714906762368,0.3186489703849696,-0.24733291370738936,0.2862198239073396,-0.24973064400983552,-0.29231108857279214,0.3564399957195096,-0.20480498908580858,0.5912901657818908,0.7197016060085817,0.9806878371223849,-0.4679906838130684,-0.49215295678475035,-0.12754106870249987,0.21861885050546997,0.08955281257715296
bexarotene,2.4290033636334663,-1.841111419501997,-1.2572796512511317,-0.43456900734806153,-0.24733291370738936,-0.3438619014974625,-0.24973064400983552,0.215496528675683,0.3564399957195096,0.36670058947772904,0.5912901657818908,-1.3894647332328949,-1.0196924670079341,2.136794672603855,-0.49215295678475035,-0.14761241750642648,-0.5878278467733843,0.10257357022998591
bicalutamide,0.44132057387181156,-0.9411091773088663,-0.1722714906762368,0.1303444759517118,-0.006376289498562286,0.20168905777629936,0.08563083179888376,0.08694150350333898,-0.1951201700705936,0.11257432723147763,0.5912901657818908,0.7197016060085817,0.9806878371223849,-0.4679906838130684,-0.49215295678475035,-0.1474411118891689,0.7996830647020241,-1.3985337763180363
bortezomib,-0.4235125630196776,-0.5175787103944518,-0.1722714906762368,0.3186489703849696,0.4755369589190918,0.33565940483637974,0.42099230760760303,0.20297691814820995,-0.1951201700705936,0.14698596917227544,0.5912901657818908,0.7197016060085817,0.9806878371223849,-0.4679906838130684,-0.49215295678475035,-0.14661713393385692,0.9916103354517951,-0.7846980583987706
