DB_ID,Human Intestinal Absorption,Blood Brain Barrier,Caco-2 permeable,P-glycoprotein substrate,P-glycoprotein inhibitor I,P-glycoprotein inhibitor II,Renal organic cation transporter,CYP450 2C9 substrate,CYP450 2D6 substrate,CYP450 3A4 substrate,CYP450 1A2 substrate,CYP450 2C9 inhibitor,CYP450 2D6 inhibitor,CYP450 2C19 inhibitor,CYP450 3A4 inhibitor,CYP450 inhibitory promiscuity,hERG inhibition (predictor I),hERG inhibition (predictor II),Ames test,Carcinogenicity,Biodegradation,Rat acute toxicity(LD50-mol/kg)
DB00639,0.6751870101546554,0.9578144718940196,0.9881656206284891,-1.4903458567021486,-0.6461233831646074,1.647775307356885,1.9783821133552162,-0.574670917706308,-0.8055939593012961,-1.3545286295668486,1.8328933076397338,2.544919357144571,2.023312572204402,2.265595271852012,2.187266895391938,3.0502650771304833,-0.07735840774641853,1.7724024577534472,-0.6202323706270274,-0.8228473581224598,-0.7725441401815089,0.2709372345703252
DB00847,0.6954003497561285,0.6578631239534469,1.2304217552974483,-1.596121026376733,-1.181648047935751,-1.0155408511329762,-0.6863026497472295,-0.9213073540196925,-0.31033550767604784,-1.5998635518011592,-1.0019634058013214,-0.8348914232548638,-0.8721582903224356,-0.8926484468245,-0.9709824019640065,-0.34899992111523964,-0.044804902685327254,-1.0205264423003808,-0.844808063009818,0.08319720807453117,-0.2130000672432187,0.37304573925209644
DB00936,-0.884272140098992,-0.4312833815810066,-0.03709088198523381,-0.36617719295133133,0.3380116340687255,0.5438721034430486,0.6781060617070125,1.4495179314393762,0.6693776274122637,-0.08467799926979368,0.3927996655457789,0.8664550578218994,0.5994098169277564,0.6891901436109026,0.6998081164728187,-0.6516713833389478,-0.6659971293990287,0.4107898846727475,0.8771417806623828,1.2527733656815265,1.5244348127671368,-1.4433547473221082
DB08798,0.7833283770225364,0.806552066688526,-1.0195363425676962,-1.9427894811407784,-1.1278589726229498,-1.0079355373563785,-1.0182300420011445,-0.28838753237859976,-0.869044661206193,-1.5179022951561396,-1.001500848956966,-0.7152288662129749,-0.8782160942521837,-0.9064950117712476,-0.9677816538443957,-0.36538480561085007,0.03234244492520422,-1.131755836809575,-0.8825416481798262,-0.5541396551817723,-0.7642750159508936,-0.3280283037274804
DB00753,0.8001728266904307,0.9898397826369599,1.0034552784967965,-1.9333013429972108,-1.1688711708086634,-0.960523687642694,-1.0102361693907602,-0.7565172843718458,-0.8939104768175713,-1.3980705471595152,-0.4862125243447606,-0.6550224699583568,-0.9003749033636318,-0.32634146779992546,-1.0079688246795089,-0.32614338132798393,0.04572059769003624,-1.077541806004353,-0.9754555299425346,2.9572893975682653,-0.6903122936659473,-0.312130189836418
DB09543,-0.884272140098992,-0.4312833815810066,-0.03709088198523381,-0.36617719295133133,0.3380116340687255,0.5438721034430486,0.6781060617070125,1.4495179314393762,0.6693776274122637,-0.08467799926979368,0.3927996655457789,0.8664550578218994,0.5994098169277564,0.6891901436109026,0.6998081164728187,-0.6516713833389478,-0.6659971293990287,0.4107898846727475,0.8771417806623828,1.2527733656815265,1.5244348127671368,-1.4433547473221082
DB01069,0.7718741512483683,0.9776873209711119,1.4692801882178947,1.0670587855130973,1.6642830277051837,-0.5035576002998806,1.6148425885056905,-0.5804438182353726,2.1987110317038026,0.8919050095943006,1.7969680593947779,-0.8855323173008043,2.0231531563115137,-0.8926484468245,-0.777514960067533,-0.43956568678618235,0.061328442582340326,1.673202316280062,-0.9756583986800077,-0.7924658339206234,-0.7725441401815089,0.7659094402508214
DB09223,-0.884272140098992,-0.4312833815810066,-0.03709088198523381,-0.36617719295133133,0.3380116340687255,0.5438721034430486,0.6781060617070125,1.4495179314393762,0.6693776274122637,-0.08467799926979368,0.3927996655457789,0.8664550578218994,0.5994098169277564,0.6891901436109026,0.6998081164728187,-0.6516713833389478,-0.6659971293990287,0.4107898846727475,0.8771417806623828,1.2527733656815265,1.5244348127671368,-1.4433547473221082
DB01366,0.7941088248099887,0.4216764572242638,-1.1450814221752421,0.8669293531885927,-1.0726502442960277,-0.9454748752762347,-1.0135063900040993,-0.6772711043819578,-0.5102909628682359,1.0024063466782107,-0.43671894199870476,2.544919357144571,-0.8331013965648472,2.22703521756993,-0.7776927794075112,-0.3979301241295284,0.07136205715596439,-0.7164994306419163,-0.8590088746329394,-0.787514770717361,-0.7470476738037789,0.5866868882933304
DB09104,-0.884272140098992,-0.4312833815810066,-0.03709088198523381,-0.36617719295133133,0.3380116340687255,0.5438721034430486,0.6781060617070125,1.4495179314393762,0.6693776274122637,-0.08467799926979368,0.3927996655457789,0.8664550578218994,0.5994098169277564,0.6891901436109026,0.6998081164728187,-0.6516713833389478,-0.6659971293990287,0.4107898846727475,0.8771417806623828,1.2527733656815265,1.5244348127671368,-1.4433547473221082
DB00675,0.7951194917900624,0.4033762796568694,1.4691103031304693,0.989923736531133,1.6888903466166119,-0.463427433989322,1.8980800294054458,-0.6683493490188579,2.1987110317038026,1.270426973876768,1.7087738877376322,-0.8350789821217006,1.946155280046554,-0.8928237197985094,-0.8642907979769807,1.2389497637116285,4.835396579783572,1.5474719044126322,-0.9754555299425346,-0.11056940183495936,-0.553871743860798,0.18595607938975
DB00255,0.7956248252800991,-1.2260543745274526,1.3668394805002353,0.6418496316717442,-0.6939183679733427,-0.8279970497058089,-0.8598060211771634,-0.6888169054400871,-0.8939104768175713,-1.0189997351762998,1.7968138737799924,2.5664886268308047,-0.5192115034681484,2.3013509585499423,2.1865556180320245,2.897638755801509,-0.15361387850596123,-0.6451478338678702,-1.066137855593038,-0.2712539076135614,-0.5683427112643743,0.1515374823060069
DB00808,0.8001728266904307,0.8365757955100321,-0.976385530361584,-1.571346443446307,-1.106564177411137,-0.9414294956078317,-0.8797907027031243,0.06795787300639375,-0.6894963236536877,-1.0341845215636585,1.2901599435957596,-0.2166973981607164,-0.6999891260032711,-0.46270384157928757,-0.7776927794075112,2.1431110839374385,0.06682834983010455,-1.0399709883034693,-0.5163635770407684,-0.4742474989473134,-0.7408458306308174,0.26307012666546975
DB11586,-0.884272140098992,-0.4312833815810066,-0.03709088198523381,-0.36617719295133133,0.3380116340687255,0.5438721034430486,0.6781060617070125,1.4495179314393762,0.6693776274122637,-0.08467799926979368,0.3927996655457789,0.8664550578218994,0.5994098169277564,0.6891901436109026,0.6998081164728187,-0.6516713833389478,-0.6659971293990287,0.4107898846727475,0.8771417806623828,1.2527733656815265,1.5244348127671368,-1.4433547473221082
DB00710,-2.51211975600429,-1.1788742292365142,-1.058440027588167,0.8440875391392638,-0.9546613049002058,-1.0480657036669372,-0.9737187058751406,-0.7483827427172547,-0.6790355322585561,-1.091630580908605,-0.8900246494672519,-0.663837736699687,-0.8332608124577355,-0.7208809322952264,-0.8829618286747102,-0.27964472509957344,-0.2155249965787673,-0.6804116715344889,-0.44698246882494685,-0.2843067106039799,-0.3926238213638029,0.5462040621995945
DB01415,-1.853670218486305,-1.815091339977958,-1.5587516100566698,0.5868535716914369,-1.1248619273709168,-1.007288276609434,-1.0096911326218705,-0.7890554509902105,-0.7527755371750577,-1.1836540454006694,-0.9620293315719496,-0.7872514710783125,-0.865781654606911,-0.8589960358146831,-1.0117030308190549,-0.30051861904603605,0.06593647297911577,-1.122527916672516,-0.5985254157173993,-0.7638846963381548,-0.7008783968495111,-0.09562082437153877
DB00153,0.8001728266904307,0.9166390723673824,1.376862700658348,0.7984039110406059,1.539038084014966,-0.8139191284597659,-0.7680581650807061,-0.7630773986094193,-0.8745322894790488,1.2621942583655494,-1.0019634058013214,-0.8073202698298517,-0.9180700674742127,-0.8504076600882194,-0.7479969496311225,-0.34630651544472835,-0.03410238047346164,-0.8272344722866253,-1.0300272203228154,-0.8106947484417253,-0.7132820831954337,1.5831052738676934
DB00842,0.7708634842682948,0.9470917116006244,1.4692801882178947,0.5422241811642867,-1.060504324064105,-0.9394877133669981,-0.9228486074454219,-0.5688980171772433,-0.8199989835175431,0.945509135034012,1.6666812149012669,-0.08315548497290291,-0.746857398512377,1.5769477569688322,-0.467220211805266,-0.41199568707553186,0.07649034904914999,-1.0284360881321455,-0.9756583986800077,-0.48257428706189087,-0.7725441401815089,0.05049431515301821
DB09009,-0.884272140098992,-0.4312833815810066,-0.03709088198523381,-0.36617719295133133,0.3380116340687255,0.5438721034430486,0.6781060617070125,1.4495179314393762,0.6693776274122637,-0.08467799926979368,0.3927996655457789,0.8664550578218994,0.5994098169277564,0.6891901436109026,0.6998081164728187,-0.6516713833389478,-0.6659971293990287,0.4107898846727475,0.8771417806623828,1.2527733656815265,1.5244348127671368,-1.4433547473221082
DB00122,-0.884272140098992,-0.4312833815810066,-0.03709088198523381,-0.36617719295133133,0.3380116340687255,0.5438721034430486,0.6781060617070125,1.4495179314393762,0.6693776274122637,-0.08467799926979368,0.3927996655457789,0.8664550578218994,0.5994098169277564,0.6891901436109026,0.6998081164728187,-0.6516713833389478,-0.6659971293990287,0.4107898846727475,0.8771417806623828,1.2527733656815265,1.5244348127671368,-1.4433547473221082
DB01576,0.7954563807834202,0.9362259811699842,1.389094426952994,-1.6627136996436227,-1.1635080371997624,-1.0514638225883957,-0.7756886798451641,-0.6796327455074843,2.1988825200873294,-1.539124406251725,-0.4855957818856196,-0.8802806690293734,1.6467722332026735,-0.7909901218990116,-0.8488205153988619,-0.32502112896527086,0.03650453689648534,-1.110333879348545,-1.009537477838026,-0.29308359537339934,0.014171151203402317,1.2192515332681233
DB00303,0.12336283903444054,-1.8339633980943333,-1.2351205185108303,0.989572324007297,-1.1084570480966316,-1.0669980805150636,-1.002969012472229,-0.6211165265083286,-0.7418002806293458,-0.9994241671829581,-0.9450689139455754,-0.7596803176533004,-0.8295942469213087,-0.8025581381836361,-1.0175710690383413,-0.2889968281221822,0.07329445699977344,-1.0472214969825873,-0.4954680970810327,-0.5593157667124558,-0.7314282169237281,0.261431145851958
DB00610,0.7870341559494731,-1.7074348266322708,1.0012467723602632,-1.6330193413794951,-1.2247108560307503,-1.0679689716354803,-0.9846194412529375,-0.6292510681629196,-0.4128855610250431,-1.4492963325626524,-0.9933290113733492,-0.922481414067657,-0.9507503255162764,-0.9329612308466765,-0.7696909091084845,-0.3073269500464952,0.012275215777956193,-1.1533425785587668,-0.7665007303451775,-0.6308811348323374,0.04150520074349125,0.8399913730215448
DB06154,-0.884272140098992,-0.4312833815810066,-0.03709088198523381,-0.36617719295133133,0.3380116340687255,0.5438721034430486,0.6781060617070125,1.4495179314393762,0.6693776274122637,-0.08467799926979368,0.3927996655457789,0.8664550578218994,0.5994098169277564,0.6891901436109026,0.6998081164728187,-0.6516713833389478,-0.6659971293990287,0.4107898846727475,0.8771417806623828,1.2527733656815265,1.5244348127671368,-1.4433547473221082
DB04861,0.5446425252284753,0.6841696292065762,-0.9797832321100968,1.0268220515338948,-0.836041408609219,-0.37362000535077333,-0.77823218476665,-0.8433731968773193,-0.5735701763896061,-1.3327576707705153,1.186084653615736,-0.6107585773848679,-0.35612904504360654,-0.3489516814471462,-0.9789842722630336,-0.33983486015308306,3.621700831729642,1.791847003756536,-0.56971805499621,-0.8631310087308208,-0.7617483391026502,0.787953732192552
DB01337,-2.3856179389984042,0.8239944234324487,0.8899720400964705,0.9867610238166105,1.4361921101031,1.5969653387217424,-0.5685747076670236,-0.7499571701342722,-0.6404506459650379,1.2728053139133422,-1.0018092201865363,-0.8645257242150809,-0.8721582903224356,-0.8928237197985094,-0.7776927794075112,-0.30122937887575435,0.0044712933318040975,-0.8718910143784647,-0.6441708816488607,-0.8322993878741423,-0.44109007727101934,0.7408330338040942
DB00190,0.5707514222137113,-1.8122319372330526,-1.3141170841637517,0.6149665735983033,-1.1792819595788828,-1.0665126349548553,-1.044936843676747,-0.6085211071721873,-0.7054447433216752,-1.231220846132154,1.7968138737799924,-0.8348914232548638,-0.8721582903224356,-0.8926484468245,-0.777514960067533,-0.29198950108941696,0.06742293439743038,-1.140324619793987,2.724667372830471,-0.5134059079185695,-0.7130523853001388,0.23823956734076937
DB09091,-0.884272140098992,-0.4312833815810066,-0.03709088198523381,-0.36617719295133133,0.3380116340687255,0.5438721034430486,0.6781060617070125,1.4495179314393762,0.6693776274122637,-0.08467799926979368,0.3927996655457789,0.8664550578218994,0.5994098169277564,0.6891901436109026,0.6998081164728187,-0.6516713833389478,-0.6659971293990287,0.4107898846727475,0.8771417806623828,1.2527733656815265,1.5244348127671368,-1.4433547473221082
DB01598,-2.3002165791821807,-1.8196663843698064,-1.1596915396938472,0.8832700355469587,-1.0833765115138299,-0.8037247716953902,-0.40233849315562115,-0.557352216119114,-0.6774921368068153,-1.0559554803599918,-1.0018092201865363,-0.8348914232548638,-0.8719988744295473,-0.8926484468245,-0.9227933608298665,-0.29318657027631084,0.0662337652627788,-1.0068493463829538,-0.4374476381637084,-0.8183463915740395,-0.6138228945327573,0.03902144945843716
DB00958,-0.884272140098992,-0.4312833815810066,-0.03709088198523381,-0.36617719295133133,0.3380116340687255,0.5438721034430486,0.6781060617070125,1.4495179314393762,0.6693776274122637,-0.08467799926979368,0.3927996655457789,0.8664550578218994,0.5994098169277564,0.6891901436109026,0.6998081164728187,-0.6516713833389478,-0.6659971293990287,0.4107898846727475,0.8771417806623828,1.2527733656815265,1.5244348127671368,-1.4433547473221082
DB09137,-0.884272140098992,-0.4312833815810066,-0.03709088198523381,-0.36617719295133133,0.3380116340687255,0.5438721034430486,0.6781060617070125,1.4495179314393762,0.6693776274122637,-0.08467799926979368,0.3927996655457789,0.8664550578218994,0.5994098169277564,0.6891901436109026,0.6998081164728187,-0.6516713833389478,-0.6659971293990287,0.4107898846727475,0.8771417806623828,1.2527733656815265,1.5244348127671368,-1.4433547473221082
DB13450,-0.884272140098992,-0.4312833815810066,-0.03709088198523381,-0.36617719295133133,0.3380116340687255,0.5438721034430486,0.6781060617070125,1.4495179314393762,0.6693776274122637,-0.08467799926979368,0.3927996655457789,0.8664550578218994,0.5994098169277564,0.6891901436109026,0.6998081164728187,-0.6516713833389478,-0.6659971293990287,0.4107898846727475,0.8771417806623828,1.2527733656815265,1.5244348127671368,-1.4433547473221082
DB12267,-0.884272140098992,-0.4312833815810066,-0.03709088198523381,-0.36617719295133133,0.3380116340687255,0.5438721034430486,0.6781060617070125,1.4495179314393762,0.6693776274122637,-0.08467799926979368,0.3927996655457789,0.8664550578218994,0.5994098169277564,0.6891901436109026,0.6998081164728187,-0.6516713833389478,-0.6659971293990287,0.4107898846727475,0.8771417806623828,1.2527733656815265,1.5244348127671368,-1.4433547473221082
DB01161,0.7617674814476317,0.9326517277388526,1.000397346923135,0.6625829705780582,-1.0127093392553694,-1.026867914204505,-0.5651228081307211,-0.8053245342993927,-0.4826813331204295,-1.0387582524032242,1.5502710757384255,-0.7628688183895262,1.834245323239097,-0.7236852998793779,-0.7821382629069707,1.599192772142516,-0.04517651803990599,1.3696696574860832,-0.4644291802476389,-0.24447315665046102,-0.7583028706732273,0.7793490829216163
DB01235,-0.884272140098992,-0.4312833815810066,-0.03709088198523381,-0.36617719295133133,0.3380116340687255,0.5438721034430486,0.6781060617070125,1.4495179314393762,0.6693776274122637,-0.08467799926979368,0.3927996655457789,0.8664550578218994,0.5994098169277564,0.6891901436109026,0.6998081164728187,-0.6516713833389478,-0.6659971293990287,0.4107898846727475,0.8771417806623828,1.2527733656815265,1.5244348127671368,-1.4433547473221082
DB08906,0.7861919334660785,0.9506659650317564,-0.9242308085219133,0.9823683672686625,1.5746871485917786,1.5212358313292362,-0.835097687654157,-0.6557539296827167,-0.8556685672911065,1.233471228693076,-0.6083275312546548,-0.5004739636848199,-0.7245391735080409,-0.43045361436154644,2.337702057013644,-0.3935533399149475,0.06140276565325603,-0.5218891863228668,-0.6382876882621389,-0.7904403989738342,-0.7725441401815089,0.7063324876796757
DB06792,-0.884272140098992,-0.4312833815810066,-0.03709088198523381,-0.36617719295133133,0.3380116340687255,0.5438721034430486,0.6781060617070125,1.4495179314393762,0.6693776274122637,-0.08467799926979368,0.3927996655457789,0.8664550578218994,0.5994098169277564,0.6891901436109026,0.6998081164728187,-0.6516713833389478,-0.6659971293990287,0.4107898846727475,0.8771417806623828,1.2527733656815265,1.5244348127671368,-1.4433547473221082
DB01452,0.7887186009162626,0.9829772160491869,1.3090785507755185,1.1044842193016133,1.7062416612336444,-0.559060209350371,-0.2978731124517344,-0.7001003019287138,1.8010294703052738,1.3428748703754905,-0.83976013904727,-0.6644004133001976,-0.41048986451845365,-0.7233347539313588,-0.7355495958326361,-0.33987226856517355,0.005734785537371594,-1.0864401575650884,-0.5297529137139971,-0.8494030607581392,-0.7027159800118701,0.9291519292765743
DB01420,0.8001728266904307,0.9612457551879063,1.0338647091459856,0.7340954191786493,1.7175988853466113,1.7773892719325204,-0.7317223804880498,-0.8260544952901251,-0.9012844773092216,1.2744518570155858,-1.0634834661006243,-0.720105396750732,-0.8833174028246036,1.7564272823545222,-0.6473512032033615,-0.42950282393385536,-0.03610910338818639,-0.8486564297476553,-1.044836638158356,-0.7830138041689407,-0.7213215095307541,0.23356847202226136
DB01067,0.6758607881413713,0.36920641685525024,-1.230533621150338,0.5696343580234813,-0.8401426284277905,-0.961332763576375,-0.8338259351934142,2.9533585192607292,-0.8939104768175713,-1.4000829887289243,-1.0721178605285966,2.544919357144571,-0.8721582903224356,-0.8926484468245,-0.7776927794075112,-0.3268915495697926,0.011680631210630246,-0.9963031519406006,-0.6940765910672585,-0.6061258188160259,-0.7043238652789342,0.3318253717922803
DB01400,-2.328852143617601,0.9387994436403991,0.9958104495626428,-1.818038035179059,-1.1759694358792676,-0.9576110142814438,-0.9898881300188728,-0.4390077552732877,-0.5085760790329684,1.0532662336141827,-1.0018092201865363,-0.834703864388027,-0.893838851755219,-0.8926484468245,-0.9759613434834011,-0.3388622414387318,0.041558505718755225,-1.0290952252847927,1.9211043036992754,-0.08198826425249084,-0.28857067479522924,0.9725849208346313
